#gene	sample7	sample8	sample9
SOCS7	4277	6138	3210
ARHGAP23	756	1643	578
SRCIN1	402	342	318
C17orf96	1307	1266	368
MLLT6	5083	3206	5991
AC006449.2	1127	320	531
CISD3	5142	4970	2363
PCGF2	148	80	220
PSMB3	753	674	1166
PIP4K2B	73	61	83
CWC25	4008	1936	2380
C17orf98	1365	751	1103
RPL23	928	757	604
LASP1	5113	5483	3052
LINC00672	2961	3425	2077
FBXO47	3330	4344	2277
PLXDC1	919	1054	879
ARL5C	3467	3602	1888
CACNB1	502	941	1857
RPL19	279	347	537
STAC2	36	102	104
FBXL20	3340	2183	3458
MED1	4046	5484	2448
CDK12	2548	2926	2106
NEUROD2	2448	1531	1733
PPP1R1B	700	583	903
STARD3	3098	2692	3333
TCAP	1051	859	996
PNMT	937	892	590
PGAP3	6049	2634	5764
ERBB2	6918	12129	6694
MIEN1	5185	5971	5293
GRB7	356	652	673
IKZF3	360	219	307
ZPBP2	4645	4428	2721
GSDMB	1711	1965	2906
ORMDL3	910	360	846
LRRC3C	2040	1926	1753
GSDMA	11411	14539	7802
PSMD3	1153	2110	2599
CSF3	324	221	303
MED24	57	24	39
THRA	1915	7328	4623
NR1D1	1344	1019	340
MSL1	1919	2883	1609
CASC3	3213	1304	1428
RAPGEFL1	868	1137	652
WIPF2	2698	3782	2641
CDC6	2954	2979	3641
RARA	1431	2767	2366
GJD3	4908	3907	6977
TOP2A	1648	1115	1079
IGFBP4	894	140	884
TNS4	338	624	443
CCR7	1708	1056	1678
SMARCE1	10370	11460	8007
RP5-1028K7.3	8512	6681	5340
KRT222	63	409	260
KRT24	2696	2957	3776
KRT25	2411	2232	2326
KRT26	1342	2299	1469
KRT27	1708	1559	1215
KRT28	5657	6285	13609
KRT10	3076	2398	1963
TMEM99	2374	2558	4469
KRT12	385	786	367
KRT20	2173	2301	5167
KRT23	2833	2619	1047
KRT39	809	1232	1976
KRT40	465	265	206
KRTAP3-3	2226	2371	2463
KRTAP3-2	789	642	1799
KRTAP3-1	2201	4579	2790
KRTAP1-5	2170	3720	4350
KRTAP1-4	5786	3873	8477
KRTAP1-3	290	191	226
KRTAP1-1	229	476	493
KRTAP2-1	2078	1024	2071
KRTAP2-2	766	1670	3353
KRTAP2-3	1891	3686	3124
KRTAP2-4	5319	2816	3946
KRTAP4-7	2149	270	871
KRTAP4-8	684	2326	1708
KRTAP4-16	3349	2252	3348
KRTAP4-9	12829	6824	3433
KRTAP4-11	833	666	374
KRTAP4-12	5315	8721	7128
KRTAP4-6	1827	2923	2721
KRTAP4-5	4686	3813	6803
KRTAP4-4	1173	2949	1908
KRTAP4-3	2830	1586	2091
KRTAP4-2	484	549	274
KRTAP4-1	1789	1553	1667
KRTAP9-1	1919	1931	1891
KRTAP9-2	3102	5113	4679
KRTAP9-3	1945	772	1086
KRTAP9-8	3819	3331	926
KRTAP9-4	1389	2285	1066
KRTAP9-9	2094	4940	2355
KRTAP9-6	157	198	184
KRTAP9-7	990	973	1206
KRTAP29-1	1898	2050	1017
KRTAP16-1	986	672	892
KRTAP17-1	659	406	775
KRT33A	1369	980	749
KRT33B	4823	3365	5097
KRT34	255	1116	415
KRT31	2090	1654	1348
KRT37	2123	3716	2889
KRT38	2966	4201	2461
KRT32	187	218	120
KRT35	11597	8288	10061
KRT36	6438	5996	8326
KRT13	1674	2195	1308
KRT15	3184	8583	5502
KRT19	31	33	32
KRT9	1948	2060	3523
KRT14	9219	7277	5225
KRT16	4260	1776	2860
KRT17	282	709	650
EIF1	2452	3560	6928
GAST	1055	1419	787
HAP1	4512	1485	2630
JUP	9274	10139	9700
P3H4	4698	3728	2741
FKBP10	170	377	326
NT5C3B	5772	1641	2373
KLHL10	2511	3851	4883
KLHL11	1425	1948	2511
ACLY	187	217	302
TTC25	4589	3706	4641
CNP	2048	3033	2931
DNAJC7	9202	7711	5947
NKIRAS2	231	516	346
ZNF385C	2975	2443	1971
DHX58	40	111	46
KAT2A	6480	7458	3729
CTD-2132N18.3	339	1077	661
HSPB9	5170	4304	4496
RAB5C	460	765	508
KCNH4	7116	12568	10882
HCRT	6563	1865	2276
GHDC	2019	1619	3577
STAT5B	4091	3368	3075
STAT5A	586	937	1229
STAT3	1501	857	986
PTRF	1955	3285	2624
ATP6V0A1	578	184	596
NAGLU	8115	12437	7853
HSD17B1	736	224	584
COASY	2211	2559	1834
MLX	5	9	8
PSMC3IP	1110	1292	1733
FAM134C	4741	2503	5030
TUBG1	4259	5701	3132
TUBG2	1312	1528	1799
PLEKHH3	336	512	934
CCR10	4108	1912	2498
CNTNAP1	1244	2597	2610
EZH1	272	823	725
RAMP2	105	208	114
VPS25	152	112	128
WNK4	314	254	569
COA3	11070	4824	5985
CNTD1	100	64	138
BECN1	1189	2560	5722
PSME3	328	542	389
AOC2	8115	3900	13598
AOC3	1038	1330	1294
G6PC	26	21	23
PTGES3L-AARSD1	5329	3153	1648
AARSD1	2068	4342	4016
PTGES3L	803	1028	338
RUNDC1	860	1377	2162
AC055866.1	6414	5681	8959
RPL27	1926	5163	4996
IFI35	3982	3171	1974
VAT1	1218	1664	1203
RND2	127	57	43
BRCA1	1007	1049	904
NBR1	510	511	777
TMEM106A	584	991	1203
LINC00854	3173	1309	1680
ARL4D	4859	9265	6010
DHX8	191	66	230
ETV4	135	142	154
MEOX1	714	776	694
SOST	1679	1012	3750
DUSP3	568	669	246
C17orf105	541	617	869
MPP3	6166	7134	7162
CD300LG	1187	2711	1878
MPP2	7641	5529	4984
PPY	233	321	311
PYY	6119	3028	9912
NAGS	17	37	63
TMEM101	16	9	7
LSM12	3074	1917	7526
G6PC3	2991	907	2403
HDAC5	5860	6529	2907
C17orf53	16294	11513	18097
ASB16	689	605	821
TMUB2	601	229	332
ATXN7L3	3897	3381	3361
UBTF	514	800	809
SLC4A1	2596	4766	3728
RUNDC3A	7948	4802	9190
SLC25A39	19380	5960	15103
GRN	48	109	80
FAM171A2	885	427	756
ITGA2B	2876	1865	1282
GPATCH8	339	344	770
FZD2	1820	1566	1645
MEIOC	361	485	155
CCDC43	334	509	385
DBF4B	1108	1146	2200
ADAM11	1737	1986	1508
GJC1	602	1139	1615
HIGD1B	494	365	822
EFTUD2	4622	6547	4241
CCDC103	2995	8485	8518
FAM187A	2213	1108	2754
GFAP	3734	15014	13367
KIF18B	2245	3149	2618
C1QL1	3514	5911	3251
DCAKD	553	407	959
NMT1	375	415	939
PLCD3	3770	6640	6010
ACBD4	412	572	609
HEXIM1	5713	931	2539
HEXIM2	6666	4680	4037
FMNL1	1568	2324	1404
SPATA32	3629	4170	3800
MAP3K14	3250	2231	679
ARHGAP27	611	428	675
PLEKHM1	295	299	601
CRHR1	2336	3731	2538
SPPL2C	19509	19913	6412
MAPT	3847	1681	2703
STH	1320	1208	1240
KANSL1	2945	3066	1500
ARL17B	2980	4012	1669
LRRC37A	1371	7717	2849
LRRC37A2	11	31	10
ARL17A	1597	1496	781
AC138645.2	12940	13668	13664
AC138645.1	327	868	532
NSF	1256	544	1783
WNT3	1366	2680	2967
WNT9B	877	525	652
GOSR2	4509	4929	4163
RP11-156P1.2	1418	1549	1594
RPRML	216	286	249
CDC27	4435	3974	2604
MYL4	715	697	367
ITGB3	827	2078	842
RP11-290H9.2	68	34	108
EFCAB13	1807	2507	2932
NPEPPS	9955	4986	7826
KPNB1	1427	955	2144
TBKBP1	7297	17630	12784
TBX21	547	708	637
OSBPL7	2861	3419	4392
MRPL10	2621	1775	1348
LRRC46	127	141	256
SCRN2	35	48	38
SP6	1703	834	1524
SP2	3507	3183	2008
PNPO	3768	3092	1910
PRR15L	4425	1599	3363
CDK5RAP3	4512	2308	1995
COPZ2	5939	5131	4979
NFE2L1	934	501	844
CBX1	4636	5825	6215
SNX11	2218	2958	4621
SKAP1	1579	2755	2702
HOXB1	2987	3163	3473
HOXB2	169	337	470
HOXB3	2167	3257	2251
HOXB4	638	1020	720
HOXB5	678	696	2178
HOXB6	2907	2182	1911
HOXB7	5953	5160	2750
HOXB8	4238	3983	3822
HOXB9	562	943	1084
PRAC1	190	172	77
PRAC2	66	26	19
HOXB13	2772	1593	3551
TTLL6	154	354	294
CALCOCO2	4101	4909	3859
ATP5G1	2575	9894	9241
UBE2Z	5973	4812	8118
SNF8	909	1104	1250
GIP	2473	2591	1577
IGF2BP1	2507	1484	2020
B4GALNT2	1019	1326	1587
GNGT2	52	30	19
ABI3	3183	3999	4353
PHOSPHO1	8348	16901	13950
ZNF652	283	413	1094
PHB	30	81	45
AC091180.1	4876	4189	4986
NGFR	2788	3815	2199
NXPH3	1775	1026	640
SPOP	635	354	572
SLC35B1	1315	1820	2516
FAM117A	3970	2525	2196
KAT7	1807	2137	1468
TAC4	363	162	255
DLX4	3268	2961	1795
DLX3	159	112	164
ITGA3	4981	5491	2989
PDK2	2631	2877	2621
SAMD14	71	211	158
PPP1R9B	172	198	197
SGCA	116	54	42
COL1A1	2647	5600	1893
TMEM92	320	182	87
XYLT2	1174	2431	2708
MRPL27	8844	7900	10551
EME1	1416	1733	2725
LRRC59	8577	7013	6475
ACSF2	1841	790	4099
CHAD	1171	1506	1341
RSAD1	2645	1376	1897
MYCBPAP	1444	4030	1990
EPN3	616	337	659
SPATA20	2184	2626	1299
CACNA1G	632	635	529
ABCC3	1962	915	738
ANKRD40	5420	7331	3073
LUC7L3	20194	18344	15004
WFIKKN2	1491	3800	2421
TOB1	15392	16392	8690
SPAG9	6094	2414	4961
NME1	3460	2447	1423
NME1-NME2	6683	4107	10524
NME2	10733	8226	8240
MBTD1	3749	6178	1775
UTP18	76	131	197
CA10	1279	2420	2361
KIF2B	5436	5102	2807
TOM1L1	13817	2937	9241
COX11	1261	1090	650
STXBP4	2272	2238	958
HLF	979	855	2200
MMD	2061	2044	2646
RP11-515E23.1	956	1230	1168
TMEM100	3079	2295	5012
PCTP	1476	1261	1159
ANKFN1	2911	5895	4748
NOG	41	28	53
C17orf67	2197	2043	1523
DGKE	1176	921	769
TRIM25	9381	7858	16766
COIL	5075	1996	2903
SCPEP1	4089	5427	3616
AKAP1	10049	7360	6225
MSI2	885	782	1405
CCDC182	3737	4140	6425
MRPS23	19	46	52
CUEDC1	6185	3699	5741
VEZF1	728	1364	1454
RP11-159D12.5	1241	622	282
SRSF1	23	11	39
DYNLL2	3030	1116	1497
OR4D1	146	279	126
OR4D2	2255	1106	1030
EPX	8889	9860	2833
MKS1	1464	858	2158
LPO	35	58	79
MPO	6911	6792	4935
TSPOAP1	1421	1206	3197
SUPT4H1	1703	1259	2461
RNF43	4478	6227	6556
HSF5	9821	2364	9033
MTMR4	244	170	117
SEPT4	1028	1478	1103
C17orf47	588	405	542
TEX14	1664	968	3605
RAD51C	202	96	63
PPM1E	1756	1545	1440
TRIM37	764	471	625
SKA2	498	202	238
PRR11	3993	2641	2910
CTD-2510F5.6	13823	4557	6624
SMG8	7996	11942	9179
GDPD1	2491	2215	1282
YPEL2	2781	2832	5000
DHX40	210	121	90
CLTC	5322	3510	5153
PTRH2	1240	424	1109
VMP1	10683	12085	10863
TUBD1	747	1392	2849
RPS6KB1	7247	3226	8135
RP11-178C3.1	3989	2420	5929
RNFT1	2365	1773	1202
HEATR6	2965	2834	1278
CA4	985	1638	2227
USP32	2564	2607	887
C17orf64	1354	1858	1282
APPBP2	2130	1231	881
PPM1D	13070	5943	11018
AC110602.1	5920	7949	6058
BCAS3	458	513	205
TBX2	3535	2753	3143
TBX4	495	475	251
NACA2	3663	2616	6376
BRIP1	58	124	301
INTS2	147	154	291
MED13	1993	1317	1606
RP11-51L5.7	4279	4156	5676
EFCAB3	3885	3564	4249
METTL2A	464	539	308
TLK2	6977	5933	4885
MRC2	26	11	6
MARCH10	8535	7646	4744
TANC2	1597	3696	3702
CYB561	3983	2231	5245
ACE	958	920	503
CTD-2501B8.1	2630	2098	3145
KCNH6	1284	1774	2055
DCAF7	201	83	113
TACO1	7439	2355	4237
MAP3K3	411	379	267
LIMD2	4856	10033	8110
STRADA	4956	3543	3240
RP11-51F16.8	3542	8488	7972
CCDC47	1320	2784	2560
DDX42	79	85	76
FTSJ3	2786	1167	3429
PSMC5	144	63	35
SMARCD2	6048	2318	6735
CSH2	1414	2077	2391
GH2	3819	5260	3173
CSH1	3814	4751	4789
CSHL1	2198	560	1090
GH1	14186	20983	5085
CD79B	664	1389	714
SCN4A	19	6	41
PRR29	63	74	203
ICAM2	3678	4713	4344
ERN1	287	677	190
TEX2	2766	3367	2156
PECAM1	908	805	1912
MILR1	2238	2273	2404
POLG2	1532	3894	1663
DDX5	2463	1415	936
CEP95	1753	1316	1272
SMURF2	6194	6982	9784
LRRC37A3	1003	1923	1588
GNA13	1299	1440	1378
RGS9	2790	3343	2997
AXIN2	10314	3335	10593
CTD-2535L24.2	3901	2167	1808
CEP112	651	959	405
APOH	1846	289	2312
PRKCA	828	345	955
CACNG5	2220	4709	3960
CACNG4	170	165	159
CACNG1	5010	8208	10404
HELZ	5156	4212	3721
PSMD12	2975	1781	3058
PITPNC1	2647	2193	3589
NOL11	3503	1459	2033
BPTF	6762	4864	5009
C17orf58	9502	8683	4707
KPNA2	646	737	410
AMZ2	1302	2033	1153
ARSG	10623	3650	4461
SLC16A6	3903	2761	2766
WIPI1	1155	1152	1239
PRKAR1A	26	10	15
FAM20A	3222	5410	6615
ABCA8	1501	1539	367
ABCA9	2903	4293	3620
ABCA6	738	731	597
ABCA10	793	2181	1720
ABCA5	1701	1568	2122
MAP2K6	13622	3823	6744
KCNJ16	1217	1064	579
KCNJ2	5050	1889	6769
SOX9	4980	4177	3576
SLC39A11	1911	2099	2668
SSTR2	1416	1266	1331
COG1	2234	1744	2215
FAM104A	91	136	129
C17orf80	2039	2030	4107
CPSF4L	74	96	146
CDC42EP4	990	906	1360
SDK2	862	228	1033
RPL38	1929	1270	3815
TTYH2	4155	2728	3360
DNAI2	3522	4809	5372
KIF19	3290	3394	1375
BTBD17	730	1080	1122
GPR142	2593	1028	3820
GPRC5C	4849	2944	2862
CD300A	2760	1403	955
CD300LB	1060	1807	2010
CD300C	614	1199	1237
CD300LD	5332	4020	7377
CD300E	2410	3467	4666
RAB37	3316	3361	5740
CD300LF	2367	692	5925
SLC9A3R1	814	378	655
NAT9	14365	5672	8276
TMEM104	9227	3655	2813
GRIN2C	672	580	284
FDXR	1715	1301	1590
FADS6	3137	4547	1907
USH1G	9661	4823	3295
OTOP2	49	190	188
AC087651.1	6551	7560	3830
OTOP3	13373	9547	10370
HID1	4649	2564	2177
CDR2L	5562	1760	3948
MRPL58	695	334	546
KCTD2	6424	4209	6879
AC087651.2	1186	314	487
ATP5H	312	124	450
SLC16A5	857	1456	1087
ARMC7	27419	27020	24226
NT5C	2904	1522	2630
HN1	3594	2605	2470
SUMO2	8593	4548	4002
NUP85	19038	26691	23430
GGA3	15671	10886	26843
MRPS7	1394	950	1022
MIF4GD	4387	3515	3408
SLC25A19	3297	4882	2286
GRB2	3507	5526	3043
TMEM94	7008	6301	9030
CASKIN2	2122	2864	2385
TSEN54	4978	6020	4028
LLGL2	5457	3033	4436
MYO15B	1322	915	1188
RECQL5	239	257	347
SMIM5	8746	4224	3722
SMIM6	615	353	1078
SAP30BP	2580	1691	1312
ITGB4	18	18	16
GALK1	1056	865	1201
H3F3B	568	896	1050
UNK	750	550	733
UNC13D	58	16	17
WBP2	3603	4428	3059
TRIM47	171	227	106
TRIM65	10695	8786	5978
MRPL38	1010	833	949
RP11-552F3.12	1343	950	2509
FBF1	4674	5889	3105
ACOX1	2956	4333	1237
TEN1	216	105	196
TEN1-CDK3	1637	3434	2067
CDK3	3833	12598	14140
EVPL	7662	5733	3739
SRP68	1850	2768	3048
ZACN	296	593	369
GALR2	252	165	98
EXOC7	4250	4933	3072
FOXJ1	821	882	680
RNF157	3259	5395	3007
UBALD2	2551	1475	754
QRICH2	5866	1904	6604
PRPSAP1	1644	2344	1880
SPHK1	2010	4206	2064
UBE2O	3236	1822	1066
AANAT	7657	3384	11403
RHBDF2	734	465	509
CYGB	4643	5870	2843
PRCD	2614	2253	2202
ST6GALNAC2	6362	3363	1293
ST6GALNAC1	6285	3377	8468
MXRA7	80	63	120
JMJD6	747	1447	2496
METTL23	604	345	646
RP11-318A15.7	532	410	376
SRSF2	204	660	278
MFSD11	2542	2833	6331
MGAT5B	3157	4943	2519
SEC14L1	2721	3528	5135
SEPT9	713	1392	1571
AC104981.1	3182	2581	2011
TNRC6C	1496	1519	1392
TMC6	1760	6955	8384
TMC8	129	115	103
C17orf99	614	169	180
SYNGR2	1619	959	2939
TK1	809	368	429
AFMID	4661	2463	2597
BIRC5	5206	2625	6175
TMEM235	5039	2183	11024
SOCS3	428	303	321
PGS1	815	309	596
DNAH17	1511	716	290
CYTH1	9079	7110	11857
USP36	4158	2459	3886
TIMP2	4670	10567	5323
CEP295NL	3425	1462	941
LGALS3BP	810	981	2116
CANT1	771	1642	753
C1QTNF1	904	466	2653
ENGASE	673	868	656
RBFOX3	2126	5824	5272
ENPP7	2673	999	3018
CBX2	5416	5147	3986
CBX8	3766	2820	2279
CBX4	1718	817	2143
TBC1D16	346	336	172
CCDC40	673	497	1017
GAA	418	766	1261
EIF4A3	1558	1561	1378
CARD14	131	156	344
SGSH	1672	2210	3430
SLC26A11	1630	914	1030
RNF213	454	191	165
ENDOV	3400	2525	4612
NPTX1	10207	6961	7047
RPTOR	1548	3077	1673
CHMP6	1624	975	805
BAIAP2	2705	4206	3786
AATK	2432	1994	1760
AATK-AS1	3452	3090	2101
CEP131	2350	2246	1448
TEPSIN	2092	1681	1832
C17orf89	1045	482	932
SLC38A10	1767	1494	1957
TMEM105	2694	1394	2836
BAHCC1	636	554	713
ACTG1	16476	17143	14279
FSCN2	665	401	497
FAAP100	1235	1647	2635
NPLOC4	7905	8465	7497
TSPAN10	2917	3982	7516
PDE6G	2474	801	3623
OXLD1	612	558	451
CCDC137	2474	3921	2606
ARL16	759	1874	1037
HGS	1310	500	2056
MRPL12	1137	1283	1168
RP13-1032I1.10	6144	5947	4825
SLC25A10	206	140	81
GCGR	1117	648	1615
MCRIP1	1041	892	1034
PPP1R27	978	755	479
P4HB	5556	5921	4218
ARHGDIA	5455	8811	6853
ALYREF	3263	3445	8474
ANAPC11	3037	4803	3914
NPB	1478	1681	2456
PCYT2	1254	1356	1450
SIRT7	307	154	256
MAFG	498	555	215
PYCR1	885	5135	5933
MYADML2	2396	2441	1232
NOTUM	2676	1914	2272
ASPSCR1	760	716	1069
STRA13	2993	4468	2350
LRRC45	2790	1533	2166
RAC3	3637	9045	3612
DCXR	550	278	307
RFNG	2273	1621	601
GPS1	4392	4108	3706
DUS1L	1303	2201	728
FASN	686	813	1445
CCDC57	1158	3481	3949
SLC16A3	5133	5476	4609
CSNK1D	6859	6902	5405
CD7	1061	397	736
SECTM1	120	170	148
TEX19	613	1109	1399
UTS2R	442	301	376
OGFOD3	3103	7401	3208
HEXDC	368	370	198
C17orf62	677	916	798
NARF	1815	1564	4290
FOXK2	4850	2368	4069
WDR45B	74	148	83
RAB40B	2136	2199	7512
FN3KRP	8467	6057	11732
AC024361.1	1718	4912	3272
FN3K	150	109	292
TBCD	3745	4970	4899
ZNF750	1213	658	769
B3GNTL1	937	1532	1721
METRNL	1255	1645	1156
USP14	495	1072	605
THOC1	1078	828	870
COLEC12	1853	1636	1889
CETN1	24	69	52
CLUL1	3367	6010	7260
TYMS	1237	2475	1596
ENOSF1	121	54	92
YES1	2849	4350	1538
ADCYAP1	10545	5358	7259
METTL4	390	254	182
NDC80	404	358	150
SMCHD1	3240	2754	3381
EMILIN2	94	77	267
LPIN2	1377	1158	2892
MYOM1	5795	2531	4948
MYL12A	5272	9061	3693
MYL12B	205	390	320
TGIF1	7131	5100	6704
DLGAP1	4299	3585	6061
AKAIN1	2209	1737	929
ZBTB14	2229	2365	2980
EPB41L3	5836	3337	2741
TMEM200C	728	1499	2332
L3MBTL4	1603	3894	1836
ARHGAP28	1045	1533	941
LAMA1	681	659	347
LRRC30	11952	12667	8139
PTPRM	8832	3050	4856
RAB12	28936	17120	9054
MTCL1	1425	3770	2082
NDUFV2	735	587	853
ANKRD12	2797	1487	1836
TWSG1	1703	1375	2359
RALBP1	2936	1271	2455
PPP4R1	3671	5365	3696
RAB31	4459	3179	2788
TXNDC2	1137	899	1278
VAPA	2848	2479	2400
APCDD1	3726	5814	3823
NAPG	4869	10886	4536
PIEZO2	2798	3272	2449
SLC35G4	2695	2811	2920
GNAL	3511	2491	1366
CHMP1B	1656	458	2264
MPPE1	230	106	256
IMPA2	5424	14185	6702
ANKRD62	23	14	22
CIDEA	326	138	139
TUBB6	5925	9747	6734
AFG3L2	4823	1833	3526
PRELID3A	2895	4708	7187
SPIRE1	3708	3060	5481
PSMG2	3523	2652	3389
CEP76	5710	7771	9000
PTPN2	444	582	1099
SEH1L	1437	1611	1670
CEP192	1619	2733	1907
LDLRAD4	10494	5761	7778
FAM210A	2956	7285	7541
RNMT	349	776	1069
MC5R	2079	942	571
MC2R	2392	3120	2363
ZNF519	2897	2908	2892
POTEC	2078	2219	992
ANKRD30B	5475	3621	3755
AP005242.1	774	865	770
ROCK1	4530	4663	2626
GREB1L	128	164	111
ESCO1	4996	3638	3340
SNRPD1	252	629	814
ABHD3	3178	2344	5530
MIB1	1111	1293	1293
GATA6	1963	4602	2735
CTAGE1	441	426	604
RBBP8	95	247	75
CABLES1	4126	4968	4790
TMEM241	7583	5607	4725
RIOK3	822	1315	1283
C18orf8	294	976	923
NPC1	556	1199	810
ANKRD29	4821	2619	7781
LAMA3	890	383	581
TTC39C	10224	10452	11637
CABYR	2324	7189	5762
OSBPL1A	5760	3400	11271
IMPACT	7658	6015	2567
HRH4	1194	1547	1836
ZNF521	180	674	651
SS18	4734	1036	2701
PSMA8	8155	3638	6969
TAF4B	4509	6704	5968
KCTD1	1382	886	1721
AQP4	184	180	165
CHST9	1544	3062	2932
CDH2	834	1041	676
DSC3	146	372	186
DSC2	2484	3704	1561
DSC1	362	626	292
DSG1	2669	1915	1984
DSG4	3123	2114	3626
DSG3	273	222	155
DSG2	305	372	418
TTR	26396	7323	7864
B4GALT6	352	724	394
SLC25A52	559	327	815
TRAPPC8	8218	5117	11124
RNF125	9363	6537	15748
RNF138	2498	3230	1432
GAREM1	9219	20127	17951
MEP1B	380	318	194
KLHL14	6397	6708	3129
CCDC178	9209	12032	7363
ASXL3	826	745	1046
NOL4	9672	1872	5560
DTNA	2443	1744	956
MAPRE2	673	1167	885
ZNF397	861	676	665
ZSCAN30	203	145	104
ZNF24	327	337	331
ZNF396	552	329	242
RP11-322E11.6	1513	1902	1102
INO80C	6135	5603	6013
GALNT1	4642	1283	4460
C18orf21	175	351	246
RPRD1A	1423	1898	2847
SLC39A6	3149	2379	487
ELP2	146	142	408
MOCOS	863	1471	2383
FHOD3	4803	6247	4084
TPGS2	2539	1725	1623
KIAA1328	3856	6346	3228
CELF4	8280	8963	6613
PIK3C3	1085	538	705
RIT2	1226	1629	1590
SYT4	2422	1172	1768
SETBP1	2257	3492	2993
SLC14A2	17410	23019	16067
SLC14A1	5316	9836	8234
SIGLEC15	133	308	331
EPG5	11267	11336	8937
PSTPIP2	4284	1906	3813
ATP5A1	3513	4009	4157
HAUS1	936	1062	1013
C18orf25	3693	2557	4397
RNF165	356	189	226
LOXHD1	397	242	375
ST8SIA5	4149	1524	2164
PIAS2	1074	1115	2311
KATNAL2	3153	1028	1541
TCEB3CL2	8299	11037	8029
TCEB3CL	908	344	1509
RP11-49K24.9	8824	1785	5150
TCEB3C	1241	2389	1525
TCEB3B	1281	1650	975
HDHD2	339	215	579
RP11-49K24.6	3553	3612	3005
IER3IP1	2699	704	682
SKOR2	5837	1148	4038
SMAD2	4132	7234	7749
ZBTB7C	7685	19670	6210
CTIF	1055	1280	2000
SMAD7	694	1856	945
DYM	3329	2881	2045
C18orf32	1109	1000	1210
RPL17-C18orf32	222	190	283
RPL17	7981	4494	10222
LIPG	1404	1563	2478
ACAA2	508	725	452
RP11-886H22.1	1508	1613	2747
MYO5B	2052	3480	1928
CFAP53	208	118	163
MBD1	709	380	591
CXXC1	2742	2708	3844
SKA1	3406	3686	4540
MAPK4	3980	3751	4529
MRO	6413	6131	3938
ME2	6412	6947	6032
ELAC1	1758	2290	3740
RP11-729L2.2	902	603	879
SMAD4	1994	2353	1398
MEX3C	1130	3011	2054
DCC	808	528	722
AC011155.1	7646	1618	4266
MBD2	364	452	420
POLI	8122	2767	5387
STARD6	216	488	450
C18orf54	16	19	19
DYNAP	3499	2376	5067
RAB27B	245	454	292
CCDC68	2249	3459	1397
TCF4	444	1076	278
TXNL1	148	53	90
WDR7	4374	7920	5637
BOD1L2	188	169	204
ST8SIA3	6826	5996	2806
ONECUT2	5210	3002	4587
FECH	4767	5379	1848
NARS	7361	7029	11374
ATP8B1	7885	12747	5972
NEDD4L	340	980	457
ALPK2	1115	1577	1605
MALT1	2945	2275	860
ZNF532	58	53	27
SEC11C	3425	4111	5767
GRP	1720	2273	3007
RAX	322	835	549
CPLX4	6755	5804	3182
LMAN1	2027	691	698
CCBE1	2994	12997	10258
PMAIP1	319	125	364
MC4R	3711	1818	3331
CDH20	5009	2232	1550
RNF152	14	15	24
PIGN	2884	2360	4973
KIAA1468	1311	772	724
TNFRSF11A	2037	4037	2655
ZCCHC2	1714	1100	2003
PHLPP1	2635	2442	1557
BCL2	4215	4169	7637
KDSR	3760	5023	8621
VPS4B	4476	4235	3024
SERPINB5	16187	6869	5680
SERPINB12	9457	9582	8200
SERPINB13	2275	3003	2449
SERPINB4	2257	1735	1453
SERPINB11	531	928	467
SERPINB3	9991	15196	10810
SERPINB7	301	260	270
SERPINB2	1047	2637	1021
SERPINB10	2703	1474	3176
HMSD	308	142	148
SERPINB8	2749	2166	3197
CDH7	1536	3878	1667
CDH19	1149	1797	1756
DSEL	7294	7923	5011
TMX3	416	213	402
CCDC102B	737	1077	4283
DOK6	663	472	938
CD226	2508	2287	2829
RTTN	2121	1796	1864
SOCS6	4721	2984	4995
CBLN2	2482	1258	2025
NETO1	2205	4466	6840
FBXO15	3158	4070	4922
TIMM21	451	173	300
CYB5A	2236	1835	2583
C18orf63	934	2548	1073
FAM69C	2926	2929	1346
CNDP2	737	967	439
CNDP1	2060	766	1065
ZNF407	197	252	167
ZADH2	3268	6380	8075
TSHZ1	24676	7938	5871
SMIM21	2315	1576	1692
ZNF516	886	907	1176
ZNF236	4262	2873	4662
MBP	21	77	13
GALR1	24	191	132
SALL3	21	46	64
ATP9B	3805	7318	5476
NFATC1	2170	1857	2852
CTDP1	525	686	1137
KCNG2	1382	1168	2335
PQLC1	48	72	46
HSBP1L1	2894	3780	3722
TXNL4A	2013	1390	2988
RP11-795F19.5	1857	2632	958
RBFA	180	243	124
ADNP2	610	446	418
PARD6G	508	1474	1616
DEFB125	1096	1716	857
DEFB126	1257	2882	1950
DEFB127	673	435	762
DEFB128	3085	3326	1031
DEFB129	4462	8057	1760
DEFB132	4674	3110	2023
C20orf96	9538	5925	2765
ZCCHC3	283	219	444
SOX12	1678	3026	4656
NRSN2	3470	3775	2785
TRIB3	735	938	725
RBCK1	2557	1915	2284
TBC1D20	92	85	70
CSNK2A1	2382	2071	1959
TCF15	1065	859	912
SRXN1	6208	9332	5808
RP5-850E9.3	7538	4869	7827
SCRT2	1164	856	371
SLC52A3	11	32	66
FAM110A	137	348	135
ANGPT4	2556	1675	709
RSPO4	2489	3120	1829
PSMF1	1376	1324	1381
TMEM74B	2416	3414	2683
C20orf202	72	72	87
RAD21L1	228	213	285
SNPH	6788	5176	3024
SDCBP2	1784	806	1325
RP11-314N13.10	11940	5284	7599
FKBP1A	1594	1977	683
NSFL1C	503	883	934
SIRPB2	815	554	619
