#gene	sample1	sample2	sample3
L3MBTL4	3424	5306	7455
ARHGAP28	1514	1399	1316
LAMA1	493	345	820
LRRC30	12067	8781	9819
PTPRM	5976	5075	4921
RAB12	26757	15612	25063
MTCL1	630	881	1110
NDUFV2	302	452	532
ANKRD12	1445	1043	2250
TWSG1	675	1657	2061
RALBP1	1314	2271	2602
PPP4R1	7648	5667	6937
RAB31	2133	2114	3974
TXNDC2	468	1124	456
VAPA	1866	3561	996
APCDD1	3633	2821	4074
NAPG	9384	1766	4430
PIEZO2	4206	1135	2222
SLC35G4	4062	1841	1697
GNAL	3394	2810	2152
CHMP1B	1517	714	630
MPPE1	137	119	190
IMPA2	5425	9491	6701
ANKRD62	24	32	21
CIDEA	84	136	223
TUBB6	4699	3969	4872
AFG3L2	3748	3648	4921
PRELID3A	7865	6302	3220
SPIRE1	1536	3396	2327
PSMG2	1968	2952	2761
CEP76	8746	8507	6379
PTPN2	712	251	512
SEH1L	1389	803	1165
CEP192	2046	1527	625
LDLRAD4	4917	4531	8255
FAM210A	4862	5007	4472
RNMT	881	410	365
MC5R	481	737	390
MC2R	2438	2812	4370
ZNF519	2085	894	855
POTEC	557	2059	2848
ANKRD30B	5132	2074	1912
AP005242.1	1101	478	495
ROCK1	2458	1475	2756
GREB1L	176	183	253
ESCO1	2292	2476	4960
SNRPD1	647	198	394
ABHD3	2391	1747	1773
MIB1	530	1302	816
GATA6	2603	3359	3177
CTAGE1	480	550	328
RBBP8	95	104	168
CABLES1	2694	1531	3048
TMEM241	3340	6819	5487
RIOK3	928	1049	983
C18orf8	547	930	1126
NPC1	638	421	579
ANKRD29	2745	5768	1993
LAMA3	408	544	719
TTC39C	5672	4163	6296
CABYR	2617	4676	4462
OSBPL1A	4724	4511	3946
IMPACT	6630	6375	3662
HRH4	970	670	809
ZNF521	982	971	963
SS18	1123	2254	1426
PSMA8	4046	6260	9707
TAF4B	7323	1990	4587
KCTD1	920	1429	427
AQP4	101	279	140
CHST9	2300	1262	1964
CDH2	387	352	420
DSC3	225	534	424
DSC2	1571	2135	2429
DSC1	507	581	672
DSG1	1585	2363	3503
DSG4	3096	4132	1068
DSG3	131	115	226
DSG2	338	275	280
TTR	8327	10917	9375
B4GALT6	475	296	336
SLC25A52	267	576	434
TRAPPC8	8940	1922	8570
RNF125	5681	7201	4182
RNF138	2095	1170	1733
GAREM1	10591	7730	20751
MEP1B	152	121	176
KLHL14	3009	2554	4656
CCDC178	9303	9443	10796
ASXL3	1029	815	939
NOL4	3953	4531	6136
DTNA	1439	687	1571
MAPRE2	556	687	263
ZNF397	1032	465	602
ZSCAN30	62	144	165
ZNF24	254	518	311
ZNF396	198	58	66
RP11-322E11.6	468	709	1326
INO80C	4007	4535	6706
GALNT1	2985	3192	7739
C18orf21	203	223	436
RPRD1A	1381	3254	2496
SLC39A6	2791	1694	1662
ELP2	296	182	336
MOCOS	1002	614	486
FHOD3	1760	5824	2763
TPGS2	1343	1415	1391
KIAA1328	2539	2140	3168
CELF4	13745	10343	5065
PIK3C3	930	979	836
RIT2	1462	985	543
SYT4	1058	995	2469
SETBP1	802	1602	1745
SLC14A2	14515	11211	18990
SLC14A1	2760	6123	5030
SIGLEC15	318	262	259
EPG5	10406	8697	5459
PSTPIP2	2043	3712	2785
ATP5A1	3595	3040	1990
HAUS1	367	627	467
C18orf25	2618	1889	2738
RNF165	279	253	138
LOXHD1	354	182	206
ST8SIA5	1847	1656	829
PIAS2	456	1158	1347
KATNAL2	739	2033	1430
TCEB3CL2	5329	3988	2603
TCEB3CL	1096	1115	1130
RP11-49K24.9	3401	6271	5083
TCEB3C	2550	2297	2114
TCEB3B	682	1367	784
HDHD2	637	1013	654
RP11-49K24.6	8020	2486	4536
IER3IP1	2708	950	575
SKOR2	2990	3847	1833
SMAD2	5484	5710	6542
ZBTB7C	15087	6284	7764
CTIF	1125	989	719
SMAD7	746	366	921
DYM	1149	1699	4753
C18orf32	1139	1071	412
RPL17-C18orf32	108	213	110
RPL17	10522	3966	2797
LIPG	3098	1881	1299
ACAA2	524	600	598
RP11-886H22.1	1085	980	1353
MYO5B	2244	896	1669
CFAP53	199	145	146
MBD1	290	219	502
CXXC1	1420	4546	1737
SKA1	4615	2264	1785
MAPK4	6852	4847	2628
MRO	2478	3952	2910
ME2	5659	4752	4117
ELAC1	1294	1335	2272
RP11-729L2.2	992	476	686
SMAD4	1856	2083	1086
MEX3C	1301	1101	2020
DCC	251	480	240
AC011155.1	6101	6487	2150
MBD2	359	440	190
POLI	1772	1775	4980
STARD6	246	229	258
C18orf54	9	9	4
DYNAP	2600	3181	2717
RAB27B	352	140	214
CCDC68	1174	1337	2077
TCF4	871	871	577
TXNL1	139	92	47
WDR7	10045	4870	2648
BOD1L2	207	173	269
ST8SIA3	4304	4019	3691
ONECUT2	2965	1156	1853
FECH	3149	3053	9826
NARS	6684	6409	9766
ATP8B1	8923	8248	9901
NEDD4L	384	375	253
ALPK2	730	784	381
MALT1	1121	1884	1248
ZNF532	71	101	58
SEC11C	1758	1594	1828
GRP	1595	2642	2590
RAX	791	410	991
CPLX4	4939	2708	6773
LMAN1	1844	1008	1072
CCBE1	5267	1635	6727
PMAIP1	181	222	157
MC4R	4348	2487	4529
CDH20	4789	1375	2248
RNF152	43	25	30
PIGN	2031	2738	3075
KIAA1468	381	459	274
TNFRSF11A	1786	2125	1580
ZCCHC2	1593	1220	1878
PHLPP1	1653	2176	1962
BCL2	4439	2101	2917
KDSR	3572	8910	7509
VPS4B	1799	2626	3247
SERPINB5	6949	6141	6267
SERPINB12	7653	5458	9665
SERPINB13	2258	1420	2917
SERPINB4	718	654	1202
SERPINB11	425	351	268
SERPINB3	11687	1422	13897
SERPINB7	156	250	170
SERPINB2	613	691	2207
SERPINB10	2952	2065	2584
HMSD	169	170	179
SERPINB8	2092	1335	2845
CDH7	2885	2014	2666
CDH19	371	1027	757
DSEL	2882	6683	6541
TMX3	122	222	442
CCDC102B	1833	2202	848
DOK6	656	1136	478
CD226	3617	3963	1117
RTTN	1211	1492	1964
SOCS6	3535	4056	2848
CBLN2	1249	2144	979
NETO1	4159	4023	3200
FBXO15	4134	4062	1554
TIMM21	458	224	131
CYB5A	2003	1255	810
C18orf63	2478	578	1161
FAM69C	3709	3909	1967
CNDP2	376	300	683
CNDP1	1332	1133	548
ZNF407	176	105	64
ZADH2	1616	3735	10390
TSHZ1	18351	15267	4615
SMIM21	2090	827	572
ZNF516	1271	623	642
ZNF236	3182	5049	4897
MBP	33	15	47
GALR1	98	82	92
SALL3	41	49	34
ATP9B	2393	5367	4496
NFATC1	1134	1053	975
CTDP1	348	212	591
KCNG2	1206	925	1462
PQLC1	55	35	41
HSBP1L1	793	1465	1293
TXNL4A	434	1326	1269
RP11-795F19.5	989	1320	1751
RBFA	67	185	114
ADNP2	361	546	449
PARD6G	325	1307	715
DEFB125	916	1501	895
DEFB126	2331	3032	1252
DEFB127	682	667	706
DEFB128	2056	2125	694
DEFB129	1750	4461	5698
DEFB132	2021	1837	4364
C20orf96	5156	1568	2781
ZCCHC3	124	156	216
SOX12	2234	1381	3305
NRSN2	1318	2148	3776
TRIB3	633	695	375
RBCK1	1540	2145	1552
TBC1D20	28	40	82
CSNK2A1	1543	1666	799
TCF15	502	609	807
SRXN1	7087	6835	7579
RP5-850E9.3	3253	7387	5474
SCRT2	715	546	679
SLC52A3	35	34	28
FAM110A	110	145	124
ANGPT4	2459	1717	1855
RSPO4	2326	2034	1504
PSMF1	1732	1115	857
TMEM74B	2223	3244	3333
C20orf202	82	80	100
RAD21L1	84	141	167
SNPH	2808	2470	6546
SDCBP2	823	1215	1190
RP11-314N13.10	8047	3027	5588
FKBP1A	738	820	1512
NSFL1C	1109	771	935
SIRPB2	958	312	723
SIRPD	8711	10127	3720
RP4-576H24.4	3147	3377	3436
SIRPB1	1942	989	3367
SIRPG	970	631	603
SIRPA	8482	2888	5647
PDYN	2593	4877	3826
STK35	1826	2125	1727
TGM3	2812	2694	2139
TGM6	724	524	656
SNRPB	435	1017	604
RP4-734P14.4	1224	666	504
ZNF343	120	45	187
TMC2	1548	1805	2850
NOP56	697	610	838
IDH3B	1755	4453	5211
EBF4	3614	2353	2948
CPXM1	361	875	1246
RP5-860F19.8	758	687	1099
C20orf141	75	86	115
TMEM239	7044	4176	4047
PCED1A	426	514	410
VPS16	4793	1938	4647
PTPRA	344	333	218
GNRH2	552	996	933
MRPS26	4207	4429	4905
OXT	803	532	1126
AVP	13152	18800	15214
UBOX5	2614	2676	1759
FASTKD5	949	1594	1014
RP5-1187M17.10	901	586	649
DDRGK1	1138	2110	1600
ITPA	709	464	521
SLC4A11	183	512	478
C20orf194	997	339	819
ATRN	2915	4598	5871
GFRA4	9234	5995	4833
ADAM33	769	991	1410
SIGLEC1	3130	4610	4155
HSPA12B	981	2331	2747
C20orf27	3262	1892	3084
SPEF1	6458	6416	1901
CENPB	1019	495	717
CDC25B	1766	2530	2986
AP5S1	128	189	109
MAVS	681	411	659
PANK2	785	823	956
RNF24	18345	20342	8743
SMOX	639	268	605
ADRA1D	1160	753	1203
PRNP	1620	1050	996
PRND	2998	1496	4643
PRNT	1516	1217	957
RASSF2	1364	2279	1536
SLC23A2	1687	5253	1740
TMEM230	2917	1248	4170
PCNA	966	1023	876
CDS2	4795	8465	4708
PROKR2	971	953	552
GPCPD1	920	780	964
C20orf196	120	128	196
CHGB	3236	2915	2906
TRMT6	989	2308	1068
MCM8	755	979	368
CRLS1	1168	3541	1172
LRRN4	147	195	221
FERMT1	26	34	44
BMP2	621	396	53
HAO1	1116	1336	908
TMX4	2527	2460	4190
PLCB1	1692	4653	9180
PLCB4	2134	1342	1750
LAMP5	1927	2151	3116
PAK5	4203	6711	4120
ANKEF1	5269	8770	5661
SNAP25	594	1425	2379
MKKS	18	35	21
SLX4IP	1074	1742	2734
JAG1	382	573	483
BTBD3	4046	7543	6506
SPTLC3	936	1620	2118
ISM1	2555	4617	3600
TASP1	791	348	926
ESF1	3389	2743	2202
NDUFAF5	12550	11443	10630
SEL1L2	4248	4409	6859
MACROD2	734	1939	3019
FLRT3	470	659	406
KIF16B	4911	3746	3814
AL049794.1	345	402	82
SNRPB2	8669	6750	10859
OTOR	890	895	1993
PCSK2	6760	2012	7313
BFSP1	2537	3684	2277
AL031664.1	5065	1741	2208
DSTN	1116	958	898
RRBP1	2133	6261	4661
BANF2	4623	7103	3039
SNX5	1789	1041	984
OVOL2	1447	1490	2123
MGME1	385	362	162
PET117	3889	2203	6351
KAT14	1562	787	2147
ZNF133	1388	2107	1671
DZANK1	4417	1295	2434
POLR3F	310	533	469
RBBP9	23	16	44
SEC23B	3874	3875	6012
LINC00493	4057	1452	1119
DTD1	1410	2794	4236
SCP2D1	133	118	131
SLC24A3	1712	852	1626
RIN2	2598	2980	2342
NAA20	2016	1898	2624
CRNKL1	1790	1018	1072
CFAP61	465	924	196
INSM1	1500	1504	1135
RALGAPA2	4172	3874	8220
KIZ	1365	946	1486
XRN2	3007	3097	2195
NKX2-4	499	1176	559
NKX2-2	195	113	74
PAX1	4274	2355	1605
FOXA2	5142	3397	1992
SSTR4	8214	4965	6322
THBD	619	567	1037
CD93	152	308	532
NXT1	2133	3150	3411
GZF1	691	1075	351
NAPB	322	299	979
CSTL1	2565	1971	2757
CST11	2869	2308	3169
CST8	623	2366	1101
CST9L	1316	1905	2151
CST9	968	972	518
CST3	814	509	796
CST4	3728	1143	3231
CST1	2651	6100	2518
CST2	463	334	419
CST5	1201	546	865
GGTLC1	920	681	2993
SYNDIG1	1571	789	588
CST7	350	394	641
APMAP	2015	2119	1973
ACSS1	4555	6711	6301
VSX1	3167	2397	4005
ENTPD6	3789	6026	4443
PYGB	5847	2805	5784
ABHD12	7072	3063	6727
GINS1	1978	1572	2087
NINL	1230	1681	1345
NANP	5399	5263	1433
ZNF337	6820	6924	6119
FAM182B	1178	2440	1344
DEFB115	1729	968	1970
DEFB116	4886	3319	2947
DEFB118	1580	2838	3333
DEFB119	556	300	536
DEFB121	2204	5406	3609
DEFB123	3626	3471	4134
DEFB124	533	468	559
REM1	1088	1172	865
HM13	6992	2265	3641
ID1	3323	2781	1119
COX4I2	2334	1223	782
BCL2L1	1481	2799	2838
TPX2	3235	1059	1285
MYLK2	7188	6131	3955
FOXS1	389	522	564
DUSP15	614	2540	1904
TTLL9	4090	4725	4505
PDRG1	1327	460	2008
XKR7	6115	2437	4619
CCM2L	2915	4419	2728
HCK	998	835	1252
TM9SF4	4586	5442	5803
PLAGL2	1499	402	2190
POFUT1	1236	1017	294
KIF3B	1499	3786	1271
ASXL1	2565	4527	1929
NOL4L	1920	2350	1281
AL034550.1	600	1203	1197
COMMD7	5409	4517	3204
DNMT3B	1964	1865	1387
MAPRE1	789	527	1176
EFCAB8	532	770	518
SUN5	2554	4327	5825
BPIFB2	204	322	354
BPIFB6	2264	1069	875
BPIFB3	320	430	351
BPIFB4	379	501	373
BPIFA2	640	1207	2835
BPIFA3	275	591	418
BPIFA1	1606	1123	2233
BPIFB1	3223	1152	2274
CDK5RAP1	384	983	930
SNTA1	3014	3573	5175
CBFA2T2	823	1653	1388
NECAB3	72	30	50
C20orf144	3338	5295	5094
ACTL10	38	78	53
E2F1	24	50	26
PXMP4	1117	4048	2670
ZNF341	3464	4537	2913
CHMP4B	720	1426	1431
RALY	799	674	628
EIF2S2	992	132	574
ASIP	771	1071	1172
AHCY	5481	1642	4752
ITCH	1534	1142	1323
AL109923.1	316	215	143
DYNLRB1	6158	9528	6052
MAP1LC3A	1074	1551	771
PIGU	269	590	574
NCOA6	2940	3825	1999
TP53INP2	18	3	5
GGT7	2216	3613	2297
ACSS2	489	437	783
GSS	6716	6659	8299
MYH7B	184	332	243
TRPC4AP	7217	7877	9768
EDEM2	1671	2406	2623
PROCR	5484	5673	3633
MMP24-AS1	747	1954	1585
MMP24	1925	2688	1933
RP4-614O4.11	1927	710	955
EIF6	2002	1565	1206
FAM83C	955	1697	1990
UQCC1	3679	1553	1595
GDF5OS	351	314	271
GDF5	1644	914	754
CEP250	4750	5901	6865
C20orf173	167	398	168
ERGIC3	1552	838	1103
SPAG4	773	603	1082
CPNE1	157	89	93
RP1-309K20.6	430	347	520
RBM12	3922	4449	1294
NFS1	955	1920	2446
ROMO1	1577	2293	1379
RBM39	1836	4897	5924
PHF20	553	376	289
SCAND1	6764	9783	8449
CNBD2	260	297	230
EPB41L1	985	1249	1266
AAR2	1869	2327	1166
DLGAP4	234	129	431
MYL9	1916	811	913
TGIF2	2275	1549	2565
TGIF2-C20orf24	1344	517	1655
C20orf24	1368	767	886
SLA2	2484	3972	1460
NDRG3	1610	2624	507
DSN1	378	318	268
SOGA1	3740	7749	5583
TLDC2	971	917	476
SAMHD1	136	300	283
RBL1	1382	1799	898
MROH8	269	543	477
RPN2	1362	3294	2185
GHRH	54	90	57
MANBAL	1379	3616	1178
SRC	2205	2454	2474
BLCAP	956	609	596
NNAT	686	538	557
CTNNBL1	2882	3725	2115
VSTM2L	2149	1319	1982
TTI1	802	2677	1536
RPRD1B	1052	1070	1457
TGM2	45	45	51
KIAA1755	5436	3639	7569
BPI	2722	3298	2477
LBP	1065	1282	1003
RALGAPB	129	107	170
ADIG	167	160	170
ARHGAP40	1563	1041	555
SLC32A1	2183	3121	5393
ACTR5	8730	8694	8976
PPP1R16B	667	192	501
FAM83D	1905	3851	2250
DHX35	2500	3244	1901
MAFB	31	187	110
TOP1	2270	1484	770
PLCG1	33	31	22
ZHX3	742	1357	858
LPIN3	2948	2714	5051
EMILIN3	330	316	177
CHD6	8281	5193	8080
PTPRT	2270	3087	5559
SRSF6	27	78	121
L3MBTL1	1139	1628	589
RP1-138B7.6	1901	1632	4758
SGK2	744	1011	1413
IFT52	606	633	568
MYBL2	1682	2996	3162
GTSF1L	364	680	734
TOX2	23	30	22
JPH2	118	188	46
OSER1	2005	7152	4369
GDAP1L1	4623	3004	4730
FITM2	2068	1329	1354
R3HDML	1121	1927	2713
HNF4A	1898	2253	2405
TTPAL	83	68	63
SERINC3	4136	3600	2778
PKIG	1437	1663	1704
ADA	5875	7750	8336
WISP2	3765	2896	3278
KCNK15	3223	3816	2008
RIMS4	793	609	916
YWHAB	2879	3017	2956
PABPC1L	1643	3989	567
TOMM34	3501	2928	1176
STK4	2962	1866	1662
KCNS1	471	1024	690
WFDC5	1267	890	775
WFDC12	653	1012	1451
PI3	710	603	257
SEMG1	6440	6524	8296
SEMG2	3887	2793	7054
SLPI	346	676	644
MATN4	2383	3539	4693
RBPJL	109	116	308
SDC4	4085	5016	6364
SYS1	2892	5577	5546
SYS1-DBNDD2	2097	6581	4507
TP53TG5	754	717	500
DBNDD2	3259	5637	3928
PIGT	10961	4183	7984
WFDC2	1150	911	600
SPINT3	649	1352	894
WFDC6	1782	2172	1281
EPPIN-WFDC6	4405	1763	2229
EPPIN	1448	2181	1723
WFDC8	615	552	618
WFDC9	2221	3814	4223
WFDC10A	2165	4629	5285
WFDC11	3021	1713	1796
WFDC10B	489	1211	1028
WFDC13	221	561	355
SPINT4	1138	3471	2064
WFDC3	1206	1043	1215
DNTTIP1	79	89	61
UBE2C	2626	697	1869
TNNC2	1093	2113	2088
SNX21	413	1047	1086
ACOT8	5295	6318	7158
ZSWIM3	943	971	1117
ZSWIM1	4376	1643	2002
SPATA25	221	568	524
NEURL2	429	703	384
CTSA	1525	938	938
PLTP	1195	987	364
PCIF1	4273	2851	5136
ZNF335	910	940	1316
MMP9	4114	8308	3205
SLC12A5	288	315	285
NCOA5	9078	4816	3578
CD40	219	781	530
CDH22	221	452	77
SLC35C2	1317	1734	1733
ELMO2	512	1110	1876
ZNF334	760	893	1403
OCSTAMP	2148	1939	3595
SLC13A3	316	333	595
TP53RK	4203	2410	3333
SLC2A10	1595	1409	3470
EYA2	616	729	749
ZMYND8	1960	5363	3767
NCOA3	155	130	141
SULF2	311	409	302
PREX1	810	838	895
ARFGEF2	853	696	967
CSE1L	108	82	144
STAU1	30	19	48
DDX27	1245	917	2225
ZNFX1	6135	6702	11150
KCNB1	260	306	420
PTGIS	856	1101	1333
B4GALT5	3	9	8
SLC9A8	3568	4603	3048
SPATA2	242	161	85
RNF114	2393	1723	3522
SNAI1	1263	3628	2460
UBE2V1	5104	3083	1018
TMEM189-UBE2V1	473	310	765
TMEM189	3329	8173	4181
CEBPB	3274	1815	1511
PTPN1	5814	4976	2379
FAM65C	3626	5270	3232
PARD6B	3621	1274	3408
BCAS4	2071	1753	3171
ADNP	3616	3373	4210
DPM1	72	93	31
MOCS3	179	356	406
KCNG1	840	1621	1344
NFATC2	61	52	74
ATP9A	2457	1628	2595
SALL4	3741	2932	788
ZFP64	789	1273	772
TSHZ2	1634	4350	1411
ZNF217	3301	3208	3703
BCAS1	446	666	709
CYP24A1	730	680	1395
PFDN4	1895	1313	1307
AL133335.1	6302	3599	3447
DOK5	3941	1536	2038
CBLN4	346	450	594
MC3R	879	656	538
FAM210B	4602	4431	2353
AURKA	822	285	584
CSTF1	82	60	105
CASS4	1172	2109	4316
RTFDC1	1395	1800	2620
GCNT7	209	447	176
FAM209A	5303	5040	3068
FAM209B	544	618	285
TFAP2C	370	262	635
BMP7	3126	4807	6884
SPO11	518	1652	812
RAE1	1999	6122	5809
MTRNR2L3	298	806	273
RBM38	62	161	96
CTCFL	511	547	429
PCK1	1257	2480	785
ZBP1	92	74	43
PMEPA1	705	731	702
C20orf85	442	529	930
ANKRD60	1788	2658	2043
RAB22A	443	161	209
VAPB	906	651	1142
APCDD1L	2254	1029	1276
STX16	723	332	660
STX16-NPEPL1	501	972	779
NPEPL1	851	1885	2390
GNAS	998	1479	1503
NELFCD	523	388	616
CTSZ	1472	1650	2454
TUBB1	3809	6199	2153
ATP5E	4781	5279	2789
PRELID3B	282	170	333
ZNF831	3342	3085	4019
EDN3	279	772	492
PHACTR3	3410	3873	2121
SYCP2	1997	1029	1076
FAM217B	1363	1079	1139
PPP1R3D	1291	2695	3025
CDH26	245	730	677
CDH4	4098	4092	3260
TAF4	4681	6963	1904
LSM14B	337	346	395
PSMA7	3379	1668	1847
SS18L1	672	1137	616
MTG2	174	428	331
HRH3	9766	5539	3954
OSBPL2	2969	2182	3848
ADRM1	1804	1455	1520
LAMA5	3344	2187	3555
RPS21	575	743	1489
CABLES2	4448	5298	17756
RBBP8NL	7845	7805	3631
GATA5	4343	2840	3096
SLCO4A1	2186	2815	2611
NTSR1	3621	4155	5189
MRGBP	5457	4957	4870
OGFR	5514	4466	6199
COL9A3	3562	2718	661
TCFL5	2778	1660	1513
DIDO1	640	612	263
GID8	1346	1752	1214
SLC17A9	1100	258	1105
BHLHE23	8	10	6
YTHDF1	2084	1839	1678
BIRC7	86	114	50
NKAIN4	6215	7338	11056
ARFGAP1	5954	3016	2324
COL20A1	200	566	90
CHRNA4	7020	6487	4885
KCNQ2	740	759	685
EEF1A2	1793	2278	1306
PPDPF	852	1164	1368
PTK6	862	667	246
SRMS	1328	1214	951
FNDC11	59	229	376
HELZ2	1565	1305	745
GMEB2	13136	5451	4497
STMN3	15075	7482	8724
RTEL1	4559	1306	3835
RTEL1-TNFRSF6B	28	31	73
TNFRSF6B	225	473	392
ARFRP1	7388	7769	8115
ZGPAT	1344	1211	919
RP4-583P15.15	116	176	72
LIME1	435	203	539
RP4-583P15.14	7304	5678	7900
SLC2A4RG	1193	1109	950
ZBTB46	1973	1773	2230
ABHD16B	1671	3540	3045
TPD52L2	7694	3779	3358
DNAJC5	2657	693	2475
UCKL1	505	944	1092
ZNF512B	6493	5916	10249
SAMD10	2969	2343	3469
PRPF6	5435	5798	2330
LINC00176	6592	8927	15762
SOX18	2532	3888	3682
TCEA2	757	1111	949
RGS19	4642	1854	1992
OPRL1	5495	4075	5256
LKAAEAR1	278	676	251
NPBWR2	397	1814	584
MYT1	10583	8500	2408
PCMTD2	686	1033	1002
OR4F17	2115	1256	1729
PLPP2	2855	2450	3118
MIER2	2175	3374	5128
THEG	13643	4624	9171
C2CD4C	7117	11717	13627
SHC2	474	1118	1174
ODF3L2	763	556	650
MADCAM1	369	514	717
TPGS1	3004	1907	2411
CDC34	7794	5398	9661
GZMM	1461	4396	1170
BSG	9734	2961	7652
HCN2	434	533	736
POLRMT	615	760	1143
FGF22	11943	6448	12906
RNF126	4735	1601	3322
FSTL3	27	22	17
PRSS57	537	506	629
PALM	1305	1352	1345
MISP	886	605	343
PTBP1	960	907	825
PLPPR3	328	652	1077
AZU1	3638	8002	6703
PRTN3	863	1011	630
ELANE	1209	1001	828
CFD	2444	1578	992
MED16	4175	5405	4387
R3HDM4	238	475	1290
KISS1R	10936	12296	14714
ARID3A	8571	4248	12328
WDR18	4175	6432	2113
GRIN3B	2592	1143	721
TMEM259	1145	1231	1287
CNN2	1532	1070	1524
ABCA7	171	96	139
ARHGAP45	9821	11348	5632
POLR2E	5181	4917	6984
GPX4	841	411	359
SBNO2	3190	1472	1309
STK11	3699	1650	4146
CBARP	1600	731	1299
ATP5D	13843	5648	9081
MIDN	3306	3028	4042
CIRBP	2235	1852	1007
C19orf24	15699	8732	7679
EFNA2	1642	3128	3899
MUM1	1726	1391	1060
NDUFS7	5679	4119	3104
GAMT	1480	1426	1201
DAZAP1	21	70	122
RPS15	227	142	179
APC2	4258	5990	8279
C19orf25	6739	10748	2633
PCSK4	3151	3776	5033
REEP6	2758	2240	2490
ADAMTSL5	2207	1323	5189
PLK5	2815	2624	2723
MEX3D	905	946	2443
MBD3	3222	8982	4270
AC005943.2	798	989	1887
UQCR11	3943	2341	6744
TCF3	663	741	734
ONECUT3	440	623	754
ATP8B3	1926	1794	984
REXO1	570	527	406
KLF16	734	1488	2330
ABHD17A	332	748	1024
SCAMP4	28462	6965	6174
ADAT3	695	1445	1761
CSNK1G2	218	188	384
BTBD2	3389	4751	3342
MKNK2	8290	2324	7858
MOB3A	770	1890	2895
IZUMO4	714	847	659
AP3D1	1689	1231	1574
DOT1L	287	322	224
PLEKHJ1	6325	12345	3814
SF3A2	932	826	865
AMH	676	150	479
JSRP1	1412	4010	3910
OAZ1	783	1190	1724
LLfos-48D6.2	462	834	460
C19orf35	43	26	34
LINGO3	1038	1318	2062
LSM7	598	1041	394
SPPL2B	489	386	426
TMPRSS9	1004	1324	1222
TIMM13	1699	857	1242
LMNB2	143	302	246
GADD45B	5870	6050	4697
GNG7	246	232	300
DIRAS1	8034	5453	8111
AC006538.4	6087	4318	5255
SLC39A3	1933	1847	1238
SGTA	136	266	371
THOP1	8210	11438	3546
ZNF554	747	1600	817
ZNF555	1796	1687	1640
ZNF556	1991	3937	6164
ZNF57	495	400	590
ZNF77	2477	1720	1957
TLE6	2264	1031	2696
TLE2	58	49	73
AES	313	241	575
GNA11	296	233	133
GNA15	1727	2822	3292
S1PR4	1039	4469	3466
NCLN	1266	1893	2118
CELF5	1850	1307	1674
NFIC	4132	3182	3572
SMIM24	1692	1394	1373
DOHH	6242	3654	3912
FZR1	763	876	664
MFSD12	917	917	908
C19orf71	2654	1127	2165
HMG20B	1017	1748	720
GIPC3	2745	4617	1811
TBXA2R	12	2	7
CACTIN	230	489	469
PIP5K1C	2855	2216	2116
TJP3	1416	1547	2316
APBA3	7769	5847	2853
MRPL54	1516	689	1033
RAX2	4407	3678	8156
MATK	1536	1334	599
ZFR2	5681	5468	5188
ATCAY	1761	702	1374
NMRK2	2108	3078	1027
DAPK3	850	1128	837
EEF2	3817	8780	5953
PIAS4	4285	5796	10665
ZBTB7A	1020	1149	720
MAP2K2	14609	4813	8553
CREB3L3	12953	8629	11144
SIRT6	2488	2657	2596
ANKRD24	2440	1434	1335
EBI3	7866	13229	10167
CCDC94	1904	1604	1358
SHD	638	404	484
TMIGD2	193	237	288
FSD1	36	17	31
STAP2	1985	3013	4204
MPND	919	2033	1132
SH3GL1	1176	1147	1819
CHAF1A	1763	2537	4206
UBXN6	4442	5363	3760
CTB-50L17.10	2288	4942	3373
PLIN4	2397	810	1911
PLIN5	1139	603	1554
CTB-50L17.14	1837	882	1325
LRG1	410	261	329
SEMA6B	1483	1730	885
TNFAIP8L1	2626	2306	1990
MYDGF	3130	7374	1902
DPP9	1494	1305	3425
FEM1A	528	973	789
TICAM1	3363	3906	1437
PLIN3	75	69	122
ARRDC5	3488	3514	1378
UHRF1	311	195	400
KDM4B	2765	4985	2092
PTPRS	14898	8404	8312
ZNRF4	1138	1439	1218
TINCR	37	67	41
SAFB2	1335	598	574
SAFB	3159	2902	2672
RPL36	2520	3302	2483
C19orf70	982	1932	658
HSD11B1L	1915	5392	2894
LONP1	2732	1771	1308
CATSPERD	1192	386	750
PRR22	2835	4093	3197
CTB-54O9.9	2775	1095	1698
DUS3L	3537	2037	4387
NRTN	5007	8193	15072
FUT6	111	70	74
FUT3	3056	1836	1323
FUT5	1314	1377	551
AC024592.12	6896	18540	10184
NDUFA11	2945	2641	1395
AC104532.2	4825	3158	4087
VMAC	3146	4282	5833
CAPS	8397	13075	10886
RANBP3	1542	1383	1049
RFX2	5125	6384	2642
ACSBG2	8248	3686	6558
MLLT1	454	283	235
ACER1	172	304	314
CLPP	1059	979	1406
ALKBH7	3830	5144	3707
PSPN	769	2578	3074
GTF2F1	3973	4777	2101
KHSRP	855	1946	1938
SLC25A41	971	2032	1645
SLC25A23	94	977	840
CRB3	857	384	678
DENND1C	7204	6021	3802
TUBB4A	249	196	183
TNFSF9	863	1337	704
CD70	4452	1644	3349
TNFSF14	2525	9921	13407
C3	2070	4530	577
GPR108	526	389	379
TRIP10	4261	8042	4186
SH2D3A	499	558	211
VAV1	511	1010	474
ADGRE1	349	1497	1404
CTB-25J19.1	923	1814	1348
MBD3L5	774	857	1555
MBD3L4	927	616	553
MBD3L2	1041	1328	621
MBD3L3	876	566	2807
