#gene	sample4	sample5	sample6
ICAM1	2635	1580	3968
ICAM4	3229	3227	1554
ICAM5	1991	1576	1025
ZGLP1	2452	4116	3188
CTD-2369P2.10	1941	3034	5269
FDX2	8757	10394	9537
CTD-2369P2.12	5835	11352	5352
RAVER1	5517	2540	2914
ICAM3	910	2612	1095
TYK2	396	572	383
CDC37	1380	375	1992
PDE4A	4455	2977	2048
KEAP1	2415	1291	3113
S1PR5	69	89	237
ATG4D	2907	2194	2370
KRI1	392	783	1479
CDKN2D	418	1013	512
AP1M2	943	2176	620
SLC44A2	84	92	75
ILF3	536	871	603
QTRT1	1240	4559	7546
DNM2	247	420	686
TMED1	1494	1129	1110
C19orf38	7539	4431	4867
CARM1	1033	586	1460
YIPF2	3121	2180	2370
C19orf52	6937	4567	7547
SMARCA4	1552	1443	695
LDLR	1359	1937	2042
SPC24	11840	11730	9931
KANK2	3545	3964	1395
DOCK6	255	595	203
ANGPTL8	336	145	333
TSPAN16	6102	4162	6562
RAB3D	2163	2054	1767
TMEM205	1977	3262	2896
CCDC159	17957	27672	31883
PLPPR2	935	776	396
SWSAP1	10636	9473	12330
EPOR	264	758	431
RGL3	837	889	493
CCDC151	5795	2701	4396
PRKCSH	1170	1167	831
ELAVL3	2331	1313	3499
CTC-398G3.6	6027	5262	3456
ZNF653	1733	1690	1547
ECSIT	123	203	223
CNN1	3973	2364	3097
ELOF1	4816	9769	7451
ZNF627	2439	2332	1267
ACP5	5353	1196	2450
ZNF823	4	4	12
ZNF441	563	1235	1316
ZNF491	573	544	411
ZNF440	1227	622	398
ZNF439	3246	1792	3288
ZNF69	1320	3793	511
ZNF700	2218	2773	1790
CTD-2006C1.13	2226	2414	2582
ZNF763	923	774	1935
ZNF433	2135	1009	1487
CTD-2006C1.10	4256	4668	2190
ZNF878	2537	1037	1719
ZNF844	701	1017	1753
ZNF788	7555	6501	4580
ZNF20	376	797	203
ZNF625-ZNF20	244	288	331
ZNF625	1907	2648	1820
ZNF136	3363	2125	2435
ZNF44	6808	14008	12586
ZNF563	2571	1919	1386
ZNF442	1119	2551	848
CTD-3105H18.14	117	197	198
ZNF799	6464	2414	10761
CTD-3105H18.16	5862	3209	4191
ZNF443	8022	5035	4429
CTD-3105H18.18	6937	5536	3006
ZNF709	13494	12891	9050
CTD-2192J16.17	111	519	437
ZNF564	685	924	2611
CTD-2192J16.20	4600	5263	4406
ZNF490	6415	17947	11957
ZNF791	1036	1283	1537
CTD-2192J16.22	182	584	924
MAN2B1	795	369	254
CTD-2192J16.24	1822	979	1730
WDR83	647	1107	905
WDR83OS	6120	3718	4453
DHPS	4478	3312	3687
FBXW9	1322	3668	1400
TNPO2	2799	2797	823
C19orf43	228	301	1188
ASNA1	567	255	677
BEST2	1181	1485	3220
HOOK2	2859	2429	3943
JUNB	13	18	12
PRDX2	1643	5030	2119
RNASEH2A	1963	1161	1159
RTBDN	3438	1815	1551
MAST1	131	113	110
DNASE2	797	366	313
KLF1	10765	14783	14491
GCDH	3732	3092	3133
SYCE2	198	265	292
FARSA	3602	5300	6611
CALR	1013	1920	2002
RAD23A	6819	4318	7969
GADD45GIP1	2038	2609	2494
DAND5	1864	4523	1845
NFIX	3391	892	1794
LYL1	1392	1080	1793
TRMT1	3722	9380	5111
NACC1	69	53	114
STX10	3102	1835	2609
IER2	729	1004	949
CACNA1A	1589	4325	2754
CCDC130	951	2712	1611
MRI1	1287	433	518
C19orf53	807	1906	1345
AC008686.1	1473	2425	2691
ZSWIM4	14235	9170	21121
NANOS3	835	602	864
C19orf57	247	147	183
CC2D1A	292	159	429
PODNL1	1124	1332	1327
DCAF15	3652	4622	4479
RFX1	7458	10140	4689
RLN3	898	991	1886
IL27RA	553	754	1515
PALM3	13571	20143	14810
MIR1199	3644	4524	3800
C19orf67	5346	1509	1788
SAMD1	6956	7501	17176
PRKACA	12880	15391	10791
ASF1B	6083	7487	4285
ADGRL1	101	311	150
ADGRE5	4233	3540	6537
DDX39A	736	872	959
PKN1	1550	1105	735
PTGER1	315	338	197
GIPC1	5803	2283	5115
DNAJB1	4228	1995	1345
TECR	421	122	350
NDUFB7	1626	3411	4448
CLEC17A	735	804	649
ADGRE3	855	1380	2272
ZNF333	5925	4897	5712
ADGRE2	1437	3778	2356
OR7A5	604	992	843
OR7C1	4205	3672	3043
OR7A10	15516	13960	7357
OR7A17	6481	1185	4609
OR7C2	7717	9084	9558
SLC1A6	1875	3020	2908
CCDC105	652	760	556
CASP14	2748	1473	4088
OR1I1	13414	18805	17546
SYDE1	241	454	264
ILVBL	2249	3304	4688
NOTCH3	1060	314	598
EPHX3	7883	6415	5442
BRD4	714	1022	1173
AKAP8	65	145	197
AKAP8L	13108	14987	23591
WIZ	1674	3599	5004
RASAL3	1737	1807	2227
PGLYRP2	10550	21739	11776
CYP4F22	4284	5663	4059
CYP4F8	157	252	340
CYP4F3	341	323	350
CYP4F12	1705	4797	2951
OR10H2	325	552	611
OR10H3	122	118	205
OR10H5	665	785	317
OR10H1	707	620	742
CYP4F2	3487	1275	3944
CYP4F11	2825	2114	1011
OR10H4	2548	4955	4765
TPM4	460	715	1402
RAB8A	335	358	316
HSH2D	1276	2455	1096
CIB3	1030	1213	2441
FAM32A	2267	1130	3036
AP1M1	753	1734	1091
KLF2	2954	4851	6423
EPS15L1	2028	2252	4275
CALR3	3159	2030	2709
CTD-3222D19.2	1108	838	995
C19orf44	3255	2299	3382
CHERP	1690	1284	4275
SLC35E1	2736	4633	2722
MED26	175	111	287
CTC-429P9.4	144	259	471
SMIM7	3308	3854	3710
TMEM38A	937	480	563
NWD1	2184	2517	1355
SIN3B	4358	7386	9284
F2RL3	1188	4285	5346
CPAMD8	3884	3217	2289
HAUS8	1201	1088	1583
MYO9B	2239	2952	3799
USE1	898	2064	529
OCEL1	3679	3572	3991
NR2F6	3723	10923	4699
AC010646.3	21838	13638	14280
USHBP1	929	2905	2154
BABAM1	1662	830	1924
CTD-2278I10.6	1711	312	1439
ANKLE1	3824	2435	4028
ABHD8	2714	2105	3941
MRPL34	2628	1794	4615
DDA1	1333	2399	1332
ANO8	10319	7040	7558
GTPBP3	2805	6610	7175
PLVAP	3152	2537	1013
CTD-2521M24.13	1188	678	526
BST2	207	454	371
MVB12A	1930	2762	2390
TMEM221	3995	6270	3437
CTD-2521M24.10	4127	8011	6760
NXNL1	4633	3437	9867
SLC27A1	3179	4435	716
PGLS	1346	460	1129
FAM129C	12952	3913	9731
COLGALT1	6450	5504	3351
UNC13A	993	347	964
MAP1S	1620	5582	2664
FCHO1	2288	1298	2802
B3GNT3	410	473	331
INSL3	217	327	358
JAK3	1812	1047	2299
RPL18A	718	1027	762
SLC5A5	27	20	17
CCDC124	2275	4988	8156
KCNN1	844	789	887
ARRDC2	5	8	21
IL12RB1	428	751	255
MAST3	1474	1842	1382
PIK3R2	2647	1747	1693
AC007192.4	803	342	566
IFI30	6825	6440	5882
MPV17L2	1184	1402	1715
RAB3A	667	1220	1196
PDE4C	595	377	460
KIAA1683	4508	2097	2027
JUND	2279	3879	3485
LSM4	2045	1628	2371
PGPEP1	3608	1124	1376
GDF15	4143	2012	1156
LRRC25	6498	6980	5133
SSBP4	2298	2252	631
ISYNA1	942	1513	4085
ELL	148	1018	410
FKBP8	2526	3836	2953
KXD1	1541	615	1321
UBA52	3652	3006	2092
CRLF1	8961	16761	8071
C19orf60	34	24	83
TMEM59L	1768	1370	1267
KLHL26	562	1394	799
CRTC1	402	728	250
COMP	884	1345	1409
UPF1	642	2073	836
GDF1	2849	787	2519
CERS1	1005	887	782
COPE	2897	1738	2547
AC002985.3	3745	3153	5150
DDX49	10641	3664	5298
HOMER3	6543	6025	8603
SUGP2	3602	2514	3014
ARMC6	6571	11762	10658
SLC25A42	3943	3585	6166
TMEM161A	15283	2489	8838
BORCS8-MEF2B	3202	1735	1119
MEF2B	3770	4271	2100
BORCS8	2710	6691	2691
RFXANK	1463	3280	2710
NR2C2AP	612	654	454
NCAN	859	1798	838
HAPLN4	2014	3317	4582
TM6SF2	549	1044	749
SUGP1	1215	351	476
MAU2	1123	479	410
GATAD2A	3614	4715	703
TSSK6	410	772	889
NDUFA13	532	882	1247
CTC-260F20.3	564	471	145
YJEFN3	11222	8825	10180
CILP2	1274	1728	2541
PBX4	5959	7656	5220
LPAR2	3183	3450	3000
GMIP	843	1386	1845
ATP13A1	899	2527	2260
ZNF101	709	497	300
ZNF14	3227	5592	2126
ZNF506	6756	3208	2638
ZNF253	354	133	347
ZNF93	4460	2923	4882
ZNF682	28	64	23
ZNF90	1377	2150	1103
ZNF486	4230	2948	2158
ZNF737	7864	10759	3013
ZNF626	14095	20878	8767
ZNF66	453	436	94
ZNF85	6136	9403	6517
ZNF430	3100	2961	4537
ZNF714	1319	827	1189
ZNF431	184	183	105
ZNF708	5160	4337	3913
ZNF738	1195	1317	1033
ZNF493	911	326	414
CTD-2561J22.3	12620	11405	4897
ZNF429	17897	22477	12808
ZNF100	1694	1257	971
ZNF43	1675	1624	1819
ZNF208	569	1594	864
ZNF257	42	37	59
ZNF676	2045	5112	5068
ZNF729	8934	5978	6234
ZNF98	14322	13353	17535
ZNF492	1164	2347	2658
ZNF99	545	257	550
ZNF728	1612	5136	2726
ZNF730	4299	2916	3732
ZNF724P	6354	3088	7247
RP11-15H20.8	2721	4376	3512
ZNF91	193	254	331
ZNF675	561	243	314
ZNF681	1698	2448	1863
ZNF726	920	766	1081
ZNF254	3202	1448	2727
UQCRFS1	3046	2970	6751
VSTM2B	603	341	546
POP4	1924	2692	1894
PLEKHF1	37	327	60
C19orf12	4170	5448	5560
CCNE1	1672	1545	4487
URI1	727	818	528
ZNF536	2264	2058	1082
TSHZ3	2912	2054	1809
ZNF507	2839	2379	1449
DPY19L3	38	25	54
PDCD5	1013	413	623
ANKRD27	1786	989	2373
RGS9BP	1080	2750	1917
NUDT19	3146	2510	2694
TDRD12	3954	7397	5202
SLC7A9	617	719	415
CEP89	237	284	114
FAAP24	17	16	9
RHPN2	1987	2159	1798
GPATCH1	1503	2361	3258
WDR88	4318	2696	2436
LRP3	7143	5150	7260
SLC7A10	7092	14111	12700
CEBPA	4216	2867	2967
CEBPG	546	897	563
PEPD	865	505	549
CHST8	2571	1050	955
KCTD15	4112	2961	2131
LSM14A	79	133	57
KIAA0355	9194	10722	16666
GPI	1353	385	798
RP11-618P17.4	5682	6586	6927
PDCD2L	7420	5731	5227
UBA2	1196	1004	379
WTIP	1748	1799	1582
SCGB2B2	5341	3877	3828
ZNF302	4517	5857	2813
ZNF181	909	918	880
ZNF599	5405	16314	8411
ZNF30	10088	5336	10046
ZNF792	1336	4526	4061
GRAMD1A	869	2735	4951
SCN1B	1014	1754	3225
HPN	5884	4653	4080
FXYD3	917	605	1461
LGI4	1322	814	849
FXYD1	531	573	752
FXYD7	3233	3125	984
FXYD5	469	401	509
FAM187B	184	186	287
LSR	1160	1302	1279
USF2	568	384	288
HAMP	494	521	560
MAG	4155	4970	4282
CD22	7888	10157	9747
FFAR1	2110	2336	2704
FFAR3	1868	5863	5744
GPR42	17	28	24
FFAR2	2663	2500	4837
KRTDAP	776	2155	710
DMKN	1355	1764	2927
SBSN	2005	2858	1194
GAPDHS	1223	1784	1267
TMEM147	460	199	248
ATP4A	580	422	699
HAUS5	3107	2004	2023
RBM42	1064	1384	1128
ETV2	2833	2765	2847
COX6B1	1235	1144	1354
UPK1A	62	159	169
ZBTB32	3377	6461	7783
KMT2B	1436	1628	2037
IGFLR1	3059	2379	8262
AD000671.6	5091	5163	7395
U2AF1L4	499	367	308
PSENEN	1781	1163	582
AC002398.9	3110	5861	4637
LIN37	339	604	316
HSPB6	1819	1967	2536
PROSER3	128	230	173
ARHGAP33	8690	4161	7004
PRODH2	88	169	314
NPHS1	676	1093	1270
KIRREL2	2758	1890	2179
APLP1	1497	1026	1733
NFKBID	5174	4182	8671
HCST	7648	7918	3880
TYROBP	5408	2604	5306
LRFN3	1846	1847	1423
SDHAF1	108	345	134
SYNE4	810	1804	1107
ALKBH6	538	329	474
CLIP3	11777	11706	13949
THAP8	1049	705	581
WDR62	555	449	283
OVOL3	1339	2013	1192
POLR2I	3537	3632	3333
TBCB	2360	1508	2755
CAPNS1	4342	4255	3635
COX7A1	10735	15837	12760
ZNF565	1222	1280	3018
ZNF146	1201	1220	1153
ZFP14	10170	18961	20850
ZFP82	2845	2641	1329
ZNF566	1378	4573	1777
ZNF260	2631	2928	2163
ZNF529	472	969	779
ZNF382	381	445	189
ZNF461	1557	647	690
ZNF567	418	661	1540
ZNF850	18	42	41
ZNF790	1005	3942	3253
ZNF345	795	850	255
ZNF829	2045	12286	2356
ZNF568	260	452	390
ZNF420	3326	3765	3004
CTC-454I21.3	404	956	854
ZNF585A	1910	1960	1294
ZNF585B	1127	1152	1088
ZNF383	1561	823	1240
HKR1	418	374	581
ZNF527	3595	2006	1415
ZNF569	1969	1993	1260
ZNF570	2215	4000	3250
ZNF793	3166	2769	1607
ZNF540	9165	6244	3649
ZNF571	4507	4550	1634
ZFP30	399	542	183
ZNF781	1261	588	2256
CTD-2528L19.4	1492	1236	605
ZNF607	798	1063	1014
ZNF573	4542	1991	2657
WDR87	7224	6522	2717
SIPA1L3	4101	4678	6437
DPF1	357	146	339
SPINT2	1785	2739	1672
PPP1R14A	726	865	1547
CTB-102L5.4	6562	2151	4789
C19orf33	1512	1814	1185
YIF1B	147	218	135
KCNK6	812	1632	1448
CATSPERG	783	2735	1790
PSMD8	139	149	189
GGN	2678	2354	4801
SPRED3	818	417	286
FAM98C	2112	2394	458
RASGRP4	2772	1810	1233
RYR1	2092	1674	1426
MAP4K1	225	228	180
EIF3K	5531	4011	2642
ACTN4	1742	4275	2768
CAPN12	6826	3406	4154
LGALS7	554	377	362
LGALS7B	683	622	1021
LGALS4	169	202	78
ECH1	560	740	1162
AC104534.3	995	2654	2038
HNRNPL	996	1019	1090
RINL	6	50	59
SIRT2	2303	798	1086
NFKBIB	839	517	674
CCER2	3090	1967	1480
SARS2	105	152	170
CTC-360G5.8	2971	2439	6095
MRPS12	45	22	14
FBXO17	19689	9949	14011
FBXO27	10718	7667	6275
ACP7	6039	9229	8015
PAK4	5551	5355	6132
NCCRP1	6483	15037	5787
SYCN	3495	2731	1142
IFNL3	1338	1435	3401
IFNL2	159	1042	270
IFNL1	6784	6341	4927
LRFN1	8892	5919	9473
GMFG	554	825	535
SAMD4B	4452	4215	2838
PAF1	5915	3967	2830
MED29	1896	3170	3448
ZFP36	2665	4057	1781
PLEKHG2	7224	7193	5941
RPS16	142	368	326
SUPT5H	7391	9918	14295
TIMM50	1782	1389	2217
DLL3	11651	5439	9344
SELV	3542	3941	6348
EID2B	3563	2255	3752
EID2	2926	6237	4924
LGALS13	74	63	112
LGALS16	1350	607	1716
LGALS14	5373	1516	3115
CLC	4749	1827	3478
LEUTX	2825	2247	4912
DYRK1B	53	100	44
FBL	531	719	1652
FCGBP	2358	1552	1876
PSMC4	2705	10557	6030
ZNF546	571	242	531
ZNF780B	340	137	398
ZNF780A	2376	3204	2036
MAP3K10	632	288	886
TTC9B	4580	5141	4340
CNTD2	1319	2047	727
AKT2	3494	2366	1123
C19orf47	1692	1032	729
PLD3	4393	3375	3861
HIPK4	3996	3589	4771
PRX	2567	4718	3027
SERTAD1	1597	2381	2025
SERTAD3	2119	2330	1529
BLVRB	756	718	596
SPTBN4	8295	3142	2692
SHKBP1	5288	1950	3957
LTBP4	12311	11002	9514
AC010412.1	1492	1216	1429
NUMBL	605	421	385
ADCK4	3795	2459	6148
ITPKC	766	1263	572
C19orf54	3135	5838	5753
SNRPA	542	451	645
MIA-RAB4B	58	131	106
MIA	330	756	724
RAB4B	2838	2982	4692
RAB4B-EGLN2	259	113	142
EGLN2	1789	1683	2596
CTC-490E21.12	474	573	602
CYP2A6	516	155	374
CYP2A7	5430	1262	3376
CYP2B6	445	293	372
CYP2A13	10030	4408	8489
CYP2F1	7728	9383	5665
CYP2S1	2312	2157	2267
AXL	629	744	418
HNRNPUL1	723	1392	1753
TGFB1	2297	6010	1322
CCDC97	71	41	25
CTC-435M10.3	2359	5253	3159
TMEM91	6141	5040	7673
B9D2	7111	3714	7565
EXOSC5	3008	4248	4038
BCKDHA	860	839	535
B3GNT8	654	142	944
ATP5SL	4410	3117	3378
ERICH4	933	1968	1797
CEACAM21	6490	7846	12129
CEACAM4	6312	5401	6824
CEACAM7	26118	7365	13415
CEACAM5	5159	4216	2980
AC011513.3	10523	4290	6334
CEACAM6	9589	6872	5945
CEACAM3	7780	5821	7164
LYPD4	6231	9155	8446
DMRTC2	7881	5775	7744
RPS19	5786	2749	3556
CD79A	1547	1701	2153
ARHGEF1	1502	1225	541
RABAC1	2000	2180	1711
ATP1A3	867	1700	1389
GRIK5	2298	943	2681
ZNF574	353	957	625
POU2F2	1918	1700	1106
DEDD2	11612	4436	9848
ZNF526	7828	3455	2022
GSK3A	98	198	129
AC006486.9	515	233	453
ERF	1636	943	1141
CIC	3121	4672	4278
PAFAH1B3	45	16	57
PRR19	2878	2213	3332
TMEM145	11904	7995	4042
MEGF8	11634	8134	10195
CNFN	411	793	364
LIPE	20380	12378	17475
CXCL17	4019	7222	9731
CEACAM1	490	1296	886
CEACAM8	975	777	731
PSG3	498	926	585
PSG8	4780	8757	12395
PSG1	2684	3746	1559
PSG6	3310	3272	1609
PSG7	7890	2234	1745
PSG11	4939	6036	2907
PSG2	1050	3078	2244
PSG5	1125	1347	1229
PSG4	191	133	241
PSG9	9872	6600	6722
CD177	243	320	308
TEX101	4818	6687	6219
LYPD3	1979	2730	4117
PHLDB3	32	52	60
ETHE1	99	180	108
ZNF575	7513	16883	8837
XRCC1	724	1269	1462
L34079.2	155	154	110
PINLYP	4927	8972	6544
IRGQ	1298	718	1045
ZNF576	2699	3883	4396
SRRM5	2328	2500	1764
ZNF428	92	323	303
CADM4	92	56	80
PLAUR	2177	3277	2651
IRGC	551	552	494
SMG9	1849	2133	3384
KCNN4	520	542	1103
LYPD5	8963	11508	15375
ZNF283	1061	1040	871
ZNF404	261	632	619
ZNF45	20777	7018	11423
ZNF221	7929	6978	4622
ZNF155	1218	748	432
ZNF230	1078	1140	1368
ZNF222	8712	8270	8304
AC084219.2	95	109	110
ZNF223	68	98	123
ZNF284	1577	806	728
ZNF224	1195	1607	1961
ZNF225	1096	570	1832
ZNF234	60	33	36
ZNF226	997	1743	946
ZNF227	3005	5775	3402
ZNF235	2089	1999	1193
ZNF233	3023	1935	1138
ZNF112	3975	5392	2274
CTC-512J12.6	293	344	787
ZNF285	11862	5673	5556
ZNF229	33	8	14
ZNF180	2251	1516	1074
CEACAM20	1015	2871	1654
IGSF23	3435	3617	7218
PVR	2440	3957	5604
CEACAM19	11194	3562	5003
CEACAM16	115	182	99
BCL3	192	222	137
CBLC	5968	2216	4493
BCAM	788	694	1229
NECTIN2	457	580	408
TOMM40	4278	7283	3021
APOE	2725	8730	11693
APOC1	2210	3377	2809
APOC4	8215	9148	9622
APOC4-APOC2	2250	1938	3148
APOC2	9783	3936	11080
CLPTM1	1441	1542	730
RELB	987	1417	814
CLASRP	1301	861	563
ZNF296	4837	2141	6204
GEMIN7	641	567	586
MARK4	1801	3709	2655
PPP1R37	1632	2471	2454
NKPD1	5219	7896	4714
TRAPPC6A	6610	7329	5455
BLOC1S3	1200	508	2158
AC005779.2	82	85	42
EXOC3L2	1506	1419	543
CKM	783	828	1884
KLC3	290	306	453
ERCC2	34	64	143
PPP1R13L	9478	6848	12824
CD3EAP	995	888	623
ERCC1	5061	3173	2403
FOSB	1483	2070	1323
RTN2	990	1657	1133
PPM1N	818	1866	4303
VASP	7957	7158	8130
OPA3	347	463	627
GPR4	11888	11048	12397
EML2	232	141	292
GIPR	710	1286	649
SNRPD2	2466	2759	3813
QPCTL	6059	6944	3295
FBXO46	1409	2391	1910
BHMG1	2532	4299	5220
SIX5	3719	3213	8190
DMPK	3506	3509	3393
AC011530.4	643	1147	1091
DMWD	109	476	410
RSPH6A	4430	1450	1504
SYMPK	2412	1595	1621
FOXA3	6034	3032	2113
IRF2BP1	472	327	442
MYPOP	1829	2491	2062
NANOS2	1318	595	693
NOVA2	2424	463	1023
CCDC61	2172	1851	1511
PGLYRP1	901	816	603
IGFL4	7583	10597	4529
IGFL3	5802	3964	7878
IGFL2	1765	1096	1629
IGFL1	4188	7419	3021
HIF3A	590	523	571
PPP5C	1034	561	697
CCDC8	6490	6662	6029
LLNLF-187D8.1	515	358	249
PNMAL1	1510	3415	3316
PPP5D1	13735	11343	10510
PNMAL2	569	683	853
CALM3	4100	1336	2388
PTGIR	1891	2061	1984
GNG8	1578	1342	1395
DACT3	3428	4351	1629
PRKD2	3773	1605	2630
STRN4	4070	4253	10666
FKRP	2579	2877	4610
SLC1A5	923	4279	2027
AC008622.1	5359	1785	5062
AP2S1	4297	4245	5211
ARHGAP35	3988	7724	6046
NPAS1	70	24	37
TMEM160	3896	2950	1756
ZC3H4	2459	1543	1403
SAE1	328	316	332
BBC3	2387	1279	2372
CCDC9	122	48	53
INAFM1	3848	2424	1497
C5AR1	1181	1103	506
C5AR2	9100	5548	10381
DHX34	3266	3736	2048
MEIS3	5401	2714	5257
SLC8A2	4413	4004	4704
KPTN	4532	2336	4531
NAPA	20	3	6
ZNF541	2059	2006	4017
GLTSCR1	225	247	178
EHD2	664	723	1885
GLTSCR2	7087	9130	5215
SEPW1	148	111	164
TPRX1	1420	730	1550
CRX	461	2044	845
SULT2A1	9368	7310	11801
BSPH1	3737	3929	2923
ELSPBP1	1883	1137	2050
CABP5	7058	3917	4495
PLA2G4C	1437	1692	1995
LIG1	153	151	256
C19orf68	583	544	815
ZNF114	974	1438	630
CARD8	10053	7678	5749
CCDC114	1955	1592	2437
EMP3	6261	5332	6151
TMEM143	168	114	333
SYNGR4	5762	4211	5185
KDELR1	614	828	1254
GRIN2D	2012	1509	1969
GRWD1	224	151	211
KCNJ14	2164	1435	1309
CTC-273B12.7	3584	2279	970
CYTH2	3316	4562	3825
LMTK3	1192	1893	1476
SULT2B1	2	3	2
FAM83E	2040	1648	1555
SPACA4	3453	2701	2883
RPL18	8933	4645	3815
SPHK2	4765	3307	4761
DBP	6032	5821	4814
CA11	515	714	237
NTN5	662	661	664
FUT2	5119	8535	5743
MAMSTR	919	2864	1362
RASIP1	13522	3720	9358
IZUMO1	1285	940	2039
FUT1	4622	4779	7362
FGF21	4530	8368	10887
BCAT2	2195	871	1555
HSD17B14	3772	3118	2477
PLEKHA4	1126	814	626
PPP1R15A	1684	956	659
TULP2	10187	5251	7080
NUCB1	5309	2562	3771
DHDH	4261	4699	5907
BAX	5613	11778	6509
FTL	2586	2510	2126
GYS1	2532	1872	3422
RUVBL2	873	1540	1461
LHB	5409	2694	4801
CTB-60B18.10	789	754	433
CGB3	121	192	107
CTB-60B18.6	6491	4358	9296
CGB2	3877	2226	3271
CGB1	1159	850	748
CGB5	1533	808	676
CGB8	1681	589	809
CGB7	1252	1276	1441
CTB-60B18.23	2432	3307	1188
NTF4	1536	1378	1869
KCNA7	1518	2332	1167
SNRNP70	3575	4579	2801
LIN7B	2017	4675	3934
C19orf73	1536	771	685
PPFIA3	1281	922	1329
HRC	6276	9984	9256
TRPM4	4179	1845	5432
SLC6A16	548	383	467
CD37	3	5	2
TEAD2	3057	3162	4004
DKKL1	4639	7146	4914
CCDC155	2492	1418	1814
PTH2	16295	9848	8113
GFY	39	40	49
SLC17A7	1390	1607	2060
PIH1D1	3808	1741	2401
ALDH16A1	5379	3943	8340
CTD-3148I10.9	737	2219	805
FLT3LG	3460	8526	4474
RPL13A	531	453	538
RPS11	1535	835	1502
FCGRT	1438	2348	2732
RCN3	679	879	1023
NOSIP	365	298	97
PRRG2	826	715	262
PRR12	738	823	495
RRAS	4001	3286	8045
SCAF1	3102	4732	5687
IRF3	2456	2316	2029
BCL2L12	2594	2871	4334
PRMT1	9369	9469	5242
ADM5	4359	6108	1792
CPT1C	6752	1986	2760
TSKS	1031	4716	3529
AP2A1	653	234	107
FUZ	3389	4283	2451
MED25	627	1133	1351
PTOV1	1156	1578	1138
PNKP	2219	819	3569
AKT1S1	2581	4153	2973
TBC1D17	104	96	119
IL4I1	1888	2977	2083
NUP62	79	81	66
CTC-326K19.6	2577	3565	3472
ATF5	905	1808	1228
SIGLEC11	1287	2479	4000
VRK3	582	242	510
ZNF473	2165	6562	2253
IZUMO2	1695	3253	2804
MYH14	3573	2193	6341
KCNC3	3221	5883	6906
NR1H2	6352	8782	2550
NAPSA	515	672	976
POLD1	4183	408	2170
CTD-2545M3.6	2525	3708	4990
SPIB	247	613	589
MYBPC2	5514	12272	7807
FAM71E1	8968	6373	4240
EMC10	2534	3541	1754
JOSD2	1936	616	1376
ASPDH	4633	6077	2984
LRRC4B	3677	3289	4030
SYT3	1984	923	1991
C19orf81	6445	5594	6666
SHANK1	3009	1431	3231
CLEC11A	469	330	473
GPR32	106	487	276
CTD-2568A17.1	942	6391	3866
ACPT	2227	3006	2520
C19orf48	1662	1175	926
KLK1	2674	4263	3798
KLK15	2548	732	1733
KLK3	1388	1641	1681
KLK2	2610	1191	1241
KLK4	12345	10487	6998
KLK5	252	216	201
KLK6	982	1087	1289
KLK7	6930	4999	4568
KLK8	199	258	273
CTC-518B2.8	1441	2609	2759
KLK9	512	454	759
KLK10	1293	1381	585
KLK11	827	3468	1990
KLK12	2787	1624	1586
KLK13	4436	7348	5590
KLK14	1324	1579	1764
CTU1	5201	5614	7756
SIGLEC9	3968	6842	3161
SIGLEC7	1483	524	1287
CD33	693	355	668
SIGLECL1	1138	693	1072
IGLON5	704	1896	1802
VSIG10L	3787	1841	4608
ETFB	271	174	246
CTD-2616J11.11	2686	2343	6012
CLDND2	115	119	85
NKG7	511	817	775
LIM2	1732	2760	10558
C19orf84	6981	4502	4506
SIGLEC10	943	832	1032
SIGLEC8	7082	7001	5207
CEACAM18	4047	4905	3246
SIGLEC12	4210	8402	6457
SIGLEC6	2095	1085	2238
ZNF175	2816	2954	3470
SIGLEC5	5486	2899	5168
AC018755.18	451	625	2555
SIGLEC14	1000	3817	2276
SPACA6	335	281	558
HAS1	2301	4750	3215
FPR1	4617	6524	7960
FPR2	3583	3558	2502
FPR3	1949	1805	3733
ZNF577	974	732	571
AC074141.1	4759	5237	4252
ZNF649	10478	18328	8104
ZNF613	935	3962	5136
ZNF350	5083	3916	952
ZNF615	7255	2673	3614
ZNF614	916	835	1802
ZNF432	1191	659	445
ZNF841	23	7	17
ZNF616	7090	5052	2137
ZNF836	1377	423	964
PPP2R1A	940	916	1039
ZNF766	2632	751	1738
ZNF480	505	396	247
ZNF610	5303	4643	2894
ZNF880	2852	4041	6366
ZNF528	1126	386	1001
ZNF534	10403	13276	6558
ZNF578	287	624	262
ZNF808	4184	8604	8487
ZNF701	1785	2168	1282
ZNF83	1426	1146	2638
ZNF611	4656	4152	1005
ZNF600	3025	3309	7082
ZNF28	517	473	408
ZNF468	209	490	373
ZNF320	1095	1407	1688
CTD-2331H12.8	50	54	44
ZNF816-ZNF321P	196	184	547
ZNF816	769	773	510
ERVV-1	3668	2753	2386
ERVV-2	2483	2130	2614
ZNF160	2527	953	3844
ZNF415	566	278	589
ZNF347	2319	1266	1966
ZNF665	1674	1695	1109
ZNF677	312	457	388
VN1R2	1292	753	1053
VN1R4	1645	1644	1517
BIRC8	6925	6896	5222
ZNF525	139	322	377
ZNF845	665	764	1314
ZNF765	3775	5560	5001
ZNF761	1654	1241	2393
ZNF813	6685	5993	12230
ZNF331	437	608	455
DPRX	2190	7743	7187
NLRP12	557	521	3080
MYADM	63	154	77
PRKCG	215	238	404
CACNG7	1784	7089	2440
CACNG8	7657	6360	7460
CACNG6	1377	1936	2583
VSTM1	374	153	245
